Year,UNIT_MEASURE,AGE,Sex,Value
2055,% of total,67,Both sexes,1.72
2055,% of total,68,Both sexes,1.72
2055,% of total,69,Both sexes,1.71
2055,% of total,70,Both sexes,1.75
2055,% of total,71,Both sexes,1.78
2055,% of total,72,Both sexes,1.74
2055,% of total,73,Both sexes,1.75
2055,% of total,74,Both sexes,1.71
2055,% of total,75,Both sexes,1.68
2055,% of total,76,Both sexes,1.63
2055,% of total,77,Both sexes,1.59
2055,% of total,78,Both sexes,1.55
2055,% of total,79,Both sexes,1.56
2055,% of total,80,Both sexes,1.46
2055,% of total,81,Both sexes,1.38
2055,% of total,82,Both sexes,1.3
2055,% of total,83,Both sexes,1.26
2055,% of total,84,Both sexes,1.18
2055,% of total,85,Both sexes,1.02
2055,% of total,86,Both sexes,1.02
2055,% of total,87,Both sexes,0.94
2055,% of total,88,Both sexes,0.87
2055,% of total,89,Both sexes,0.81
2055,% of total,90,Both sexes,0.74
2055,% of total,91,Both sexes,0.63
2055,% of total,92,Both sexes,0.55
2055,% of total,93,Both sexes,0.48
2055,% of total,94,Both sexes,0.4
2055,% of total,95,Both sexes,0.33
2055,% of total,96,Both sexes,0.26
2055,% of total,97,Both sexes,0.21
2055,% of total,98,Both sexes,0.15
2055,% of total,99,Both sexes,0.12
2055,% of total,100,Both sexes,0.08
2055,% of total,101,Both sexes,0.06
2055,% of total,102,Both sexes,0.04
2055,% of total,103,Both sexes,0.03
2055,% of total,104,Both sexes,0.01
2055,% of total,105,Both sexes,0.01
2055,% of total,106,Both sexes,0.01
2055,% of total,107,Both sexes,0.0
2055,% of total,108,Both sexes,0.0
2055,% of total,109,Both sexes,0.0
2055,% of total,110,Both sexes,0.0
2055,% of total,111,Both sexes,0.0
2055,% of total,112,Both sexes,0.0
2055,% of total,113,Both sexes,0.0
2055,% of total,114,Both sexes,0.0
2055,% of total,115,Both sexes,0.0
2055,% of total,116,Both sexes,0.0
2055,% of total,117,Both sexes,0.0
2055,% of total,118,Both sexes,0.0
2055,% of total,119,Both sexes,0.0
2055,% of total,120+,Both sexes,0.0
2060,Number,Total,Both sexes,1935400.33
2060,Number,0,Both sexes,12004.54
2060,Number,1,Both sexes,12130.32
2060,Number,2,Both sexes,12285.33
2060,Number,3,Both sexes,12465.73
2060,Number,4,Both sexes,12667.76
2060,Number,5,Both sexes,12885.56
2060,Number,6,Both sexes,13114.1
2060,Number,7,Both sexes,13348.95
2060,Number,8,Both sexes,13586.56
2060,Number,9,Both sexes,13823.96
2060,Number,10,Both sexes,14060.31
2060,Number,11,Both sexes,14293.18
2060,Number,12,Both sexes,14527.22
2060,Number,13,Both sexes,14762.81
2060,Number,14,Both sexes,14999.0
2060,Number,15,Both sexes,15231.28
2060,Number,16,Both sexes,15436.16
2060,Number,17,Both sexes,15583.5
2060,Number,18,Both sexes,15655.13
2060,Number,19,Both sexes,15644.96
2060,Number,20,Both sexes,15561.38
2060,Number,21,Both sexes,15412.66
2060,Number,22,Both sexes,15255.08
2060,Number,23,Both sexes,15111.87
2060,Number,24,Both sexes,14995.44
2060,Number,25,Both sexes,14911.56
2060,Number,26,Both sexes,14867.76
2060,Number,27,Both sexes,14869.61
2060,Number,28,Both sexes,14918.73
2060,Number,29,Both sexes,15017.66
2060,Number,30,Both sexes,15170.16
2060,Number,31,Both sexes,15315.94
2060,Number,32,Both sexes,15490.39
2060,Number,33,Both sexes,15682.66
2060,Number,34,Both sexes,15890.16
2060,Number,35,Both sexes,16111.91
2060,Number,36,Both sexes,16347.81
2060,Number,37,Both sexes,16590.58
2060,Number,38,Both sexes,16830.81
2060,Number,39,Both sexes,17062.49
2060,Number,40,Both sexes,17260.88
2060,Number,41,Both sexes,17649.41
2060,Number,42,Both sexes,17086.4
2060,Number,43,Both sexes,17792.34
2060,Number,44,Both sexes,17860.66
2060,Number,45,Both sexes,17625.75
2060,Number,46,Both sexes,18118.0
2060,Number,47,Both sexes,17822.17
2060,Number,48,Both sexes,20441.98
2060,Number,49,Both sexes,19691.55
2060,Number,50,Both sexes,20590.47
2060,Number,51,Both sexes,21157.84
2060,Number,52,Both sexes,21228.72
2060,Number,53,Both sexes,20513.78
2060,Number,54,Both sexes,20669.24
2060,Number,55,Both sexes,21146.57
2060,Number,56,Both sexes,21078.07
2060,Number,57,Both sexes,21671.77
2060,Number,58,Both sexes,21925.5
2060,Number,59,Both sexes,22904.08
2060,Number,60,Both sexes,23662.61
2060,Number,61,Both sexes,24327.72
2060,Number,62,Both sexes,26854.49
2060,Number,63,Both sexes,29895.2
2060,Number,64,Both sexes,31731.02
2060,Number,65,Both sexes,32851.53
2060,Number,66,Both sexes,29129.29
2060,Number,67,Both sexes,25449.33
2060,Number,68,Both sexes,29733.31
2060,Number,69,Both sexes,33212.73
2060,Number,70,Both sexes,32756.21
2060,Number,71,Both sexes,32644.54
2060,Number,72,Both sexes,34231.17
2060,Number,73,Both sexes,33904.13
2060,Number,74,Both sexes,33522.98
2060,Number,75,Both sexes,33837.29
2060,Number,76,Both sexes,34024.35
2060,Number,77,Both sexes,33025.67
2060,Number,78,Both sexes,32662.91
2060,Number,79,Both sexes,31553.97
2060,Number,80,Both sexes,30524.29
2060,Number,81,Both sexes,29075.93
2060,Number,82,Both sexes,27899.31
2060,Number,83,Both sexes,26510.82
2060,Number,84,Both sexes,26103.2
2060,Number,85,Both sexes,23790.82
2060,Number,86,Both sexes,21837.45
2060,Number,87,Both sexes,19984.69
2060,Number,88,Both sexes,18706.57
2060,Number,89,Both sexes,16823.42
2060,Number,90,Both sexes,14056.18
2060,Number,91,Both sexes,13342.14
2060,Number,92,Both sexes,11706.38
2060,Number,93,Both sexes,10251.1
2060,Number,94,Both sexes,8954.74
2060,Number,95,Both sexes,7632.96
2060,Number,96,Both sexes,6062.28
2060,Number,97,Both sexes,4937.72
2060,Number,98,Both sexes,3980.32
2060,Number,99,Both sexes,3049.2
2060,Number,100,Both sexes,2282.48
2060,Number,101,Both sexes,1605.76
2060,Number,102,Both sexes,1152.1
2060,Number,103,Both sexes,719.07
2060,Number,104,Both sexes,502.74
2060,Number,105,Both sexes,314.76
2060,Number,106,Both sexes,199.28
2060,Number,107,Both sexes,109.48
2060,Number,108,Both sexes,62.62
2060,Number,109,Both sexes,27.48
2060,Number,110,Both sexes,15.33
2060,Number,111,Both sexes,7.49
2060,Number,112,Both sexes,3.18
2060,Number,113,Both sexes,1.46
2060,Number,114,Both sexes,0.59
2060,Number,115,Both sexes,0.21
2060,Number,116,Both sexes,0.08
2060,Number,117,Both sexes,0.04
2060,Number,118,Both sexes,0.01
2060,Number,119,Both sexes,0.01
2060,Number,120+,Both sexes,0.0
2060,% of total,Total,Both sexes,100.0
2060,% of total,0,Both sexes,0.62
2060,% of total,1,Both sexes,0.63
2060,% of total,2,Both sexes,0.63
2060,% of total,3,Both sexes,0.64
2060,% of total,4,Both sexes,0.65
2060,% of total,5,Both sexes,0.67
2060,% of total,6,Both sexes,0.68
2060,% of total,7,Both sexes,0.69
2060,% of total,8,Both sexes,0.7
2060,% of total,9,Both sexes,0.71
2060,% of total,10,Both sexes,0.73
2060,% of total,11,Both sexes,0.74
2060,% of total,12,Both sexes,0.75
2060,% of total,13,Both sexes,0.76
2060,% of total,14,Both sexes,0.77
2060,% of total,15,Both sexes,0.79
2060,% of total,16,Both sexes,0.8
2060,% of total,17,Both sexes,0.81
2060,% of total,18,Both sexes,0.81
2060,% of total,19,Both sexes,0.81
2060,% of total,20,Both sexes,0.8
2060,% of total,21,Both sexes,0.8
2060,% of total,22,Both sexes,0.79
2060,% of total,23,Both sexes,0.78
2060,% of total,24,Both sexes,0.77
2060,% of total,25,Both sexes,0.77
2060,% of total,26,Both sexes,0.77
2060,% of total,27,Both sexes,0.77
2060,% of total,28,Both sexes,0.77
2060,% of total,29,Both sexes,0.78
2060,% of total,30,Both sexes,0.78
2060,% of total,31,Both sexes,0.79
2060,% of total,32,Both sexes,0.8
2060,% of total,33,Both sexes,0.81
2060,% of total,34,Both sexes,0.82
2060,% of total,35,Both sexes,0.83
2060,% of total,36,Both sexes,0.84
2060,% of total,37,Both sexes,0.86
2060,% of total,38,Both sexes,0.87
2060,% of total,39,Both sexes,0.88
2060,% of total,40,Both sexes,0.89
2060,% of total,41,Both sexes,0.91
2060,% of total,42,Both sexes,0.88
2060,% of total,43,Both sexes,0.92
2060,% of total,44,Both sexes,0.92
2060,% of total,45,Both sexes,0.91
2060,% of total,46,Both sexes,0.94
2060,% of total,47,Both sexes,0.92
2060,% of total,48,Both sexes,1.06
2060,% of total,49,Both sexes,1.02
2060,% of total,50,Both sexes,1.06
2060,% of total,51,Both sexes,1.09
2060,% of total,52,Both sexes,1.1
2060,% of total,53,Both sexes,1.06
2060,% of total,54,Both sexes,1.07
2060,% of total,55,Both sexes,1.09
2060,% of total,56,Both sexes,1.09
2060,% of total,57,Both sexes,1.12
2060,% of total,58,Both sexes,1.13
2060,% of total,59,Both sexes,1.18
2060,% of total,60,Both sexes,1.22
2060,% of total,61,Both sexes,1.26
2060,% of total,62,Both sexes,1.39
2060,% of total,63,Both sexes,1.54
2060,% of total,64,Both sexes,1.64
2060,% of total,65,Both sexes,1.7
2060,% of total,66,Both sexes,1.51
2060,% of total,67,Both sexes,1.31
2060,% of total,68,Both sexes,1.54
2060,% of total,69,Both sexes,1.72
2060,% of total,70,Both sexes,1.69
2060,% of total,71,Both sexes,1.69
2060,% of total,72,Both sexes,1.77
2060,% of total,73,Both sexes,1.75
2060,% of total,74,Both sexes,1.73
2060,% of total,75,Both sexes,1.75
2060,% of total,76,Both sexes,1.76
2060,% of total,77,Both sexes,1.71
2060,% of total,78,Both sexes,1.69
2060,% of total,79,Both sexes,1.63
2060,% of total,80,Both sexes,1.58
2060,% of total,81,Both sexes,1.5
2060,% of total,82,Both sexes,1.44
2060,% of total,83,Both sexes,1.37
2060,% of total,84,Both sexes,1.35
2060,% of total,85,Both sexes,1.23
2060,% of total,86,Both sexes,1.13
2060,% of total,87,Both sexes,1.03
2060,% of total,88,Both sexes,0.97
2060,% of total,89,Both sexes,0.87
2060,% of total,90,Both sexes,0.73
2060,% of total,91,Both sexes,0.69
2060,% of total,92,Both sexes,0.6
2060,% of total,93,Both sexes,0.53
2060,% of total,94,Both sexes,0.46
2060,% of total,95,Both sexes,0.39
2060,% of total,96,Both sexes,0.31
2060,% of total,97,Both sexes,0.26
2060,% of total,98,Both sexes,0.21
2060,% of total,99,Both sexes,0.16
2060,% of total,100,Both sexes,0.12
2060,% of total,101,Both sexes,0.08
2060,% of total,102,Both sexes,0.06
2060,% of total,103,Both sexes,0.04
2060,% of total,104,Both sexes,0.03
2060,% of total,105,Both sexes,0.02
2060,% of total,106,Both sexes,0.01
2060,% of total,107,Both sexes,0.01
2060,% of total,108,Both sexes,0.0
2060,% of total,109,Both sexes,0.0
2060,% of total,110,Both sexes,0.0
2060,% of total,111,Both sexes,0.0
2060,% of total,112,Both sexes,0.0
2060,% of total,113,Both sexes,0.0
2060,% of total,114,Both sexes,0.0
2060,% of total,115,Both sexes,0.0
2060,% of total,116,Both sexes,0.0
2060,% of total,117,Both sexes,0.0
2060,% of total,118,Both sexes,0.0
2060,% of total,119,Both sexes,0.0
2060,% of total,120+,Both sexes,0.0
2065,Number,Total,Both sexes,1756780.2
2065,Number,0,Both sexes,10759.8
2065,Number,1,Both sexes,10865.76
2065,Number,2,Both sexes,11001.91
2065,Number,3,Both sexes,11165.77
2065,Number,4,Both sexes,11354.92
2065,Number,5,Both sexes,11563.91
2065,Number,6,Both sexes,11782.56
2065,Number,7,Both sexes,12009.86
2065,Number,8,Both sexes,12241.25
2065,Number,9,Both sexes,12472.55
2065,Number,10,Both sexes,12701.52
2065,Number,11,Both sexes,12928.61
2065,Number,12,Both sexes,13155.75
2065,Number,13,Both sexes,13382.79
2065,Number,14,Both sexes,13608.06
2065,Number,15,Both sexes,13827.68
2065,Number,16,Both sexes,14017.6
2065,Number,17,Both sexes,14154.35
2065,Number,18,Both sexes,14222.43
2065,Number,19,Both sexes,14215.08
2065,Number,20,Both sexes,14137.33
2065,Number,21,Both sexes,14010.04
2065,Number,22,Both sexes,13861.57
2065,Number,23,Both sexes,13711.97
2065,Number,24,Both sexes,13573.48
2065,Number,25,Both sexes,13457.28
2065,Number,26,Both sexes,13356.35
2065,Number,27,Both sexes,13297.64
2065,Number,28,Both sexes,13282.73
2065,Number,29,Both sexes,13314.93
2065,Number,30,Both sexes,13389.09
2065,Number,31,Both sexes,13496.5
2065,Number,32,Both sexes,13631.22
2065,Number,33,Both sexes,13791.23
2065,Number,34,Both sexes,13975.44
2065,Number,35,Both sexes,14191.25
2065,Number,36,Both sexes,14389.54
2065,Number,37,Both sexes,14611.1
2065,Number,38,Both sexes,14844.41
2065,Number,39,Both sexes,15086.81
2065,Number,40,Both sexes,15339.51
2065,Number,41,Both sexes,15603.6
2065,Number,42,Both sexes,15871.72
2065,Number,43,Both sexes,16136.24
2065,Number,44,Both sexes,16395.13
2065,Number,45,Both sexes,16619.59
2065,Number,46,Both sexes,17042.49
2065,Number,47,Both sexes,16527.0
2065,Number,48,Both sexes,17262.74
2065,Number,49,Both sexes,17373.25
2065,Number,50,Both sexes,17193.7
2065,Number,51,Both sexes,17728.52
2065,Number,52,Both sexes,17457.33
2065,Number,53,Both sexes,20055.74
2065,Number,54,Both sexes,19333.56
2065,Number,55,Both sexes,20246.59
2065,Number,56,Both sexes,20823.08
2065,Number,57,Both sexes,20926.63
2065,Number,58,Both sexes,20261.46
2065,Number,59,Both sexes,20442.58
2065,Number,60,Both sexes,20928.63
2065,Number,61,Both sexes,20873.61
2065,Number,62,Both sexes,21452.65
2065,Number,63,Both sexes,21688.29
2065,Number,64,Both sexes,22606.3
2065,Number,65,Both sexes,23286.67
2065,Number,66,Both sexes,23848.72
2065,Number,67,Both sexes,26158.28
2065,Number,68,Both sexes,28920.12
2065,Number,69,Both sexes,30498.97
2065,Number,70,Both sexes,31390.33
2065,Number,71,Both sexes,27675.53
2065,Number,72,Both sexes,24025.09
2065,Number,73,Both sexes,27823.65
2065,Number,74,Both sexes,30792.41
2065,Number,75,Both sexes,30074.36
2065,Number,76,Both sexes,29677.43
2065,Number,77,Both sexes,30776.88
2065,Number,78,Both sexes,30115.07
2065,Number,79,Both sexes,29388.81
2065,Number,80,Both sexes,29233.97
2065,Number,81,Both sexes,28922.0
2065,Number,82,Both sexes,27565.61
2065,Number,83,Both sexes,26718.56
2065,Number,84,Both sexes,25243.6
2065,Number,85,Both sexes,23833.31
2065,Number,86,Both sexes,22105.07
2065,Number,87,Both sexes,20592.42
2065,Number,88,Both sexes,18946.03
2065,Number,89,Both sexes,18002.1
2065,Number,90,Both sexes,15770.49
2065,Number,91,Both sexes,13862.23
2065,Number,92,Both sexes,12089.97
2065,Number,93,Both sexes,10731.48
2065,Number,94,Both sexes,9092.04
2065,Number,95,Both sexes,7105.08
2065,Number,96,Both sexes,6305.44
2065,Number,97,Both sexes,5149.53
2065,Number,98,Both sexes,4172.39
2065,Number,99,Both sexes,3353.9
2065,Number,100,Both sexes,2611.17
2065,Number,101,Both sexes,1872.98
2065,Number,102,Both sexes,1363.24
2065,Number,103,Both sexes,974.75
2065,Number,104,Both sexes,657.66
2065,Number,105,Both sexes,429.25
2065,Number,106,Both sexes,259.55
2065,Number,107,Both sexes,157.23
2065,Number,108,Both sexes,81.66
2065,Number,109,Both sexes,46.9
2065,Number,110,Both sexes,23.95
2065,Number,111,Both sexes,12.38
2065,Number,112,Both sexes,5.58
2065,Number,113,Both sexes,2.64
2065,Number,114,Both sexes,0.97
2065,Number,115,Both sexes,0.45
2065,Number,116,Both sexes,0.19
2065,Number,117,Both sexes,0.07
2065,Number,118,Both sexes,0.03
2065,Number,119,Both sexes,0.01
2065,Number,120+,Both sexes,0.0
2065,% of total,Total,Both sexes,100.0
2065,% of total,0,Both sexes,0.61
2065,% of total,1,Both sexes,0.62
2065,% of total,2,Both sexes,0.63
2065,% of total,3,Both sexes,0.64
2065,% of total,4,Both sexes,0.65
2065,% of total,5,Both sexes,0.66
2065,% of total,6,Both sexes,0.67
2065,% of total,7,Both sexes,0.68
2065,% of total,8,Both sexes,0.7
2065,% of total,9,Both sexes,0.71
2065,% of total,10,Both sexes,0.72
2065,% of total,11,Both sexes,0.74
2065,% of total,12,Both sexes,0.75
2065,% of total,13,Both sexes,0.76
2065,% of total,14,Both sexes,0.77
2065,% of total,15,Both sexes,0.79
2065,% of total,16,Both sexes,0.8
2065,% of total,17,Both sexes,0.81
2065,% of total,18,Both sexes,0.81
2065,% of total,19,Both sexes,0.81
2065,% of total,20,Both sexes,0.8
2065,% of total,21,Both sexes,0.8
2065,% of total,22,Both sexes,0.79
2065,% of total,23,Both sexes,0.78
2065,% of total,24,Both sexes,0.77
2065,% of total,25,Both sexes,0.77
2065,% of total,26,Both sexes,0.76
2065,% of total,27,Both sexes,0.76
2065,% of total,28,Both sexes,0.76
2065,% of total,29,Both sexes,0.76
2065,% of total,30,Both sexes,0.76
2065,% of total,31,Both sexes,0.77
2065,% of total,32,Both sexes,0.78
2065,% of total,33,Both sexes,0.79
2065,% of total,34,Both sexes,0.8
2065,% of total,35,Both sexes,0.81
2065,% of total,36,Both sexes,0.82
2065,% of total,37,Both sexes,0.83
2065,% of total,38,Both sexes,0.84
2065,% of total,39,Both sexes,0.86
2065,% of total,40,Both sexes,0.87
2065,% of total,41,Both sexes,0.89
2065,% of total,42,Both sexes,0.9
2065,% of total,43,Both sexes,0.92
2065,% of total,44,Both sexes,0.93
2065,% of total,45,Both sexes,0.95
2065,% of total,46,Both sexes,0.97
2065,% of total,47,Both sexes,0.94
2065,% of total,48,Both sexes,0.98
2065,% of total,49,Both sexes,0.99
2065,% of total,50,Both sexes,0.98
2065,% of total,51,Both sexes,1.01
2065,% of total,52,Both sexes,0.99
2065,% of total,53,Both sexes,1.14
2065,% of total,54,Both sexes,1.1
2065,% of total,55,Both sexes,1.15
2065,% of total,56,Both sexes,1.19
2065,% of total,57,Both sexes,1.19
2065,% of total,58,Both sexes,1.15
2065,% of total,59,Both sexes,1.16
2065,% of total,60,Both sexes,1.19
2065,% of total,61,Both sexes,1.19
2065,% of total,62,Both sexes,1.22
2065,% of total,63,Both sexes,1.23
2065,% of total,64,Both sexes,1.29
2065,% of total,65,Both sexes,1.33
2065,% of total,66,Both sexes,1.36
2065,% of total,67,Both sexes,1.49
2065,% of total,68,Both sexes,1.65
2065,% of total,69,Both sexes,1.74
2065,% of total,70,Both sexes,1.79
2065,% of total,71,Both sexes,1.58
2065,% of total,72,Both sexes,1.37
2065,% of total,73,Both sexes,1.58
2065,% of total,74,Both sexes,1.75
2065,% of total,75,Both sexes,1.71
2065,% of total,76,Both sexes,1.69
2065,% of total,77,Both sexes,1.75
2065,% of total,78,Both sexes,1.71
2065,% of total,79,Both sexes,1.67
2065,% of total,80,Both sexes,1.66
2065,% of total,81,Both sexes,1.65
2065,% of total,82,Both sexes,1.57
2065,% of total,83,Both sexes,1.52
2065,% of total,84,Both sexes,1.44
2065,% of total,85,Both sexes,1.36
2065,% of total,86,Both sexes,1.26
2065,% of total,87,Both sexes,1.17
2065,% of total,88,Both sexes,1.08
2065,% of total,89,Both sexes,1.02
2065,% of total,90,Both sexes,0.9
2065,% of total,91,Both sexes,0.79
2065,% of total,92,Both sexes,0.69
2065,% of total,93,Both sexes,0.61
2065,% of total,94,Both sexes,0.52
2065,% of total,95,Both sexes,0.4
2065,% of total,96,Both sexes,0.36
2065,% of total,97,Both sexes,0.29
2065,% of total,98,Both sexes,0.24
2065,% of total,99,Both sexes,0.19
2065,% of total,100,Both sexes,0.15
2065,% of total,101,Both sexes,0.11
2065,% of total,102,Both sexes,0.08
2065,% of total,103,Both sexes,0.06
2065,% of total,104,Both sexes,0.04
2065,% of total,105,Both sexes,0.02
2065,% of total,106,Both sexes,0.01
2065,% of total,107,Both sexes,0.01
2065,% of total,108,Both sexes,0.0
2065,% of total,109,Both sexes,0.0
2065,% of total,110,Both sexes,0.0
2065,% of total,111,Both sexes,0.0
2065,% of total,112,Both sexes,0.0
2065,% of total,113,Both sexes,0.0
2065,% of total,114,Both sexes,0.0
2065,% of total,115,Both sexes,0.0
2065,% of total,116,Both sexes,0.0
2065,% of total,117,Both sexes,0.0
2065,% of total,118,Both sexes,0.0
2065,% of total,119,Both sexes,0.0
2065,% of total,120+,Both sexes,0.0
2070,Number,Total,Both sexes,1588914.91
2070,Number,0,Both sexes,9723.86
2070,Number,1,Both sexes,9802.3
2070,Number,2,Both sexes,9907.65
2070,Number,3,Both sexes,10038.31
2070,Number,4,Both sexes,10192.71
2070,Number,5,Both sexes,10366.98
2070,Number,6,Both sexes,10556.83
2070,Number,7,Both sexes,10758.2
2070,Number,8,Both sexes,10967.87
2070,Number,9,Both sexes,11183.01
2070,Number,10,Both sexes,11401.5
2070,Number,11,Both sexes,11618.18
2070,Number,12,Both sexes,11837.8
2070,Number,13,Both sexes,12058.85
2070,Number,14,Both sexes,12278.4
2070,Number,15,Both sexes,12491.48
2070,Number,16,Both sexes,12678.95
2070,Number,17,Both sexes,12817.21
2070,Number,18,Both sexes,12891.65
2070,Number,19,Both sexes,12895.24
2070,Number,20,Both sexes,12832.74
2070,Number,21,Both sexes,12720.42
2070,Number,22,Both sexes,12587.85
2070,Number,23,Both sexes,12454.12
2070,Number,24,Both sexes,12329.41
2070,Number,25,Both sexes,12221.16
2070,Number,26,Both sexes,12136.36
2070,Number,27,Both sexes,12078.47
2070,Number,28,Both sexes,12048.84
2070,Number,29,Both sexes,12050.68
2070,Number,30,Both sexes,12084.63
2070,Number,31,Both sexes,12128.46
2070,Number,32,Both sexes,12197.34
2070,Number,33,Both sexes,12288.89
2070,Number,34,Both sexes,12403.76
2070,Number,35,Both sexes,12539.57
2070,Number,36,Both sexes,12696.6
2070,Number,37,Both sexes,12874.64
2070,Number,38,Both sexes,13071.72
2070,Number,39,Both sexes,13286.32
2070,Number,40,Both sexes,13528.55
2070,Number,41,Both sexes,13751.46
2070,Number,42,Both sexes,13994.77
2070,Number,43,Both sexes,14247.73
2070,Number,44,Both sexes,14510.85
2070,Number,45,Both sexes,14784.59
2070,Number,46,Both sexes,15069.09
2070,Number,47,Both sexes,15360.16
2070,Number,48,Both sexes,15652.53
2070,Number,49,Both sexes,15943.85
2070,Number,50,Both sexes,16201.51
2070,Number,51,Both sexes,16663.12
2070,Number,52,Both sexes,16196.06
2070,Number,53,Both sexes,16955.31
2070,Number,54,Both sexes,17093.86
2070,Number,55,Both sexes,16949.48
2070,Number,56,Both sexes,17503.9
2070,Number,57,Both sexes,17247.95
2070,Number,58,Both sexes,19811.0
2070,Number,59,Both sexes,19114.32
2070,Number,60,Both sexes,20028.39
2070,Number,61,Both sexes,20599.67
2070,Number,62,Both sexes,20709.54
2070,Number,63,Both sexes,20059.89
2070,Number,64,Both sexes,20217.94
2070,Number,65,Both sexes,20648.3
2070,Number,66,Both sexes,20531.73
2070,Number,67,Both sexes,21001.64
2070,Number,68,Both sexes,21122.74
2070,Number,69,Both sexes,21877.53
2070,Number,70,Both sexes,22387.85
2070,Number,71,Both sexes,22771.69
2070,Number,72,Both sexes,24777.16
2070,Number,73,Both sexes,27167.61
2070,Number,74,Both sexes,28409.57
2070,Number,75,Both sexes,28995.22
2070,Number,76,Both sexes,25325.54
2070,Number,77,Both sexes,21769.06
2070,Number,78,Both sexes,24925.85
2070,Number,79,Both sexes,27234.15
2070,Number,80,Both sexes,26226.54
2070,Number,81,Both sexes,25494.29
2070,Number,82,Both sexes,25981.98
2070,Number,83,Both sexes,24936.55
2070,Number,84,Both sexes,23832.16
2070,Number,85,Both sexes,23164.71
2070,Number,86,Both sexes,22346.8
2070,Number,87,Both sexes,20713.11
2070,Number,88,Both sexes,19469.48
2070,Number,89,Both sexes,17776.97
2070,Number,90,Both sexes,16165.19
2070,Number,91,Both sexes,14382.45
2070,Number,92,Both sexes,12792.79
2070,Number,93,Both sexes,11181.96
2070,Number,94,Both sexes,10032.08
2070,Number,95,Both sexes,8242.09
2070,Number,96,Both sexes,6781.19
2070,Number,97,Both sexes,5516.77
2070,Number,98,Both sexes,4540.86
2070,Number,99,Both sexes,3545.85
2070,Number,100,Both sexes,2534.53
2070,Number,101,Both sexes,2034.44
2070,Number,102,Both sexes,1486.19
2070,Number,103,Both sexes,1069.23
2070,Number,104,Both sexes,757.2
2070,Number,105,Both sexes,514.12
2070,Number,106,Both sexes,316.73
2070,Number,107,Both sexes,194.41
2070,Number,108,Both sexes,115.33
2070,Number,109,Both sexes,63.72
2070,Number,110,Both sexes,33.79
2070,Number,111,Both sexes,16.61
2070,Number,112,Both sexes,8.23
2070,Number,113,Both sexes,3.52
2070,Number,114,Both sexes,1.68
2070,Number,115,Both sexes,0.72
2070,Number,116,Both sexes,0.32
2070,Number,117,Both sexes,0.12
2070,Number,118,Both sexes,0.05
2070,Number,119,Both sexes,0.02
2070,Number,120+,Both sexes,0.01
2070,% of total,Total,Both sexes,100.0
2070,% of total,0,Both sexes,0.61
2070,% of total,1,Both sexes,0.62
2070,% of total,2,Both sexes,0.62
2070,% of total,3,Both sexes,0.63
2070,% of total,4,Both sexes,0.64
2070,% of total,5,Both sexes,0.65
2070,% of total,6,Both sexes,0.66
2070,% of total,7,Both sexes,0.68
2070,% of total,8,Both sexes,0.69
2070,% of total,9,Both sexes,0.7
2070,% of total,10,Both sexes,0.72
2070,% of total,11,Both sexes,0.73
2070,% of total,12,Both sexes,0.75
2070,% of total,13,Both sexes,0.76
2070,% of total,14,Both sexes,0.77
2070,% of total,15,Both sexes,0.79
2070,% of total,16,Both sexes,0.8
2070,% of total,17,Both sexes,0.81
2070,% of total,18,Both sexes,0.81
2070,% of total,19,Both sexes,0.81
2070,% of total,20,Both sexes,0.81
2070,% of total,21,Both sexes,0.8
2070,% of total,22,Both sexes,0.79
2070,% of total,23,Both sexes,0.78
2070,% of total,24,Both sexes,0.78
2070,% of total,25,Both sexes,0.77
2070,% of total,26,Both sexes,0.76
2070,% of total,27,Both sexes,0.76
2070,% of total,28,Both sexes,0.76
2070,% of total,29,Both sexes,0.76
2070,% of total,30,Both sexes,0.76
2070,% of total,31,Both sexes,0.76
2070,% of total,32,Both sexes,0.77
2070,% of total,33,Both sexes,0.77
2070,% of total,34,Both sexes,0.78
2070,% of total,35,Both sexes,0.79
2070,% of total,36,Both sexes,0.8
2070,% of total,37,Both sexes,0.81
2070,% of total,38,Both sexes,0.82
2070,% of total,39,Both sexes,0.84
2070,% of total,40,Both sexes,0.85
2070,% of total,41,Both sexes,0.87
2070,% of total,42,Both sexes,0.88
2070,% of total,43,Both sexes,0.9
2070,% of total,44,Both sexes,0.91
2070,% of total,45,Both sexes,0.93
2070,% of total,46,Both sexes,0.95
2070,% of total,47,Both sexes,0.97
2070,% of total,48,Both sexes,0.99
2070,% of total,49,Both sexes,1.0
2070,% of total,50,Both sexes,1.02
2070,% of total,51,Both sexes,1.05
2070,% of total,52,Both sexes,1.02
2070,% of total,53,Both sexes,1.07
2070,% of total,54,Both sexes,1.08
2070,% of total,55,Both sexes,1.07
2070,% of total,56,Both sexes,1.1
2070,% of total,57,Both sexes,1.09
2070,% of total,58,Both sexes,1.25
2070,% of total,59,Both sexes,1.2
2070,% of total,60,Both sexes,1.26
2070,% of total,61,Both sexes,1.3
2070,% of total,62,Both sexes,1.3
2070,% of total,63,Both sexes,1.26
2070,% of total,64,Both sexes,1.27
2070,% of total,65,Both sexes,1.3
2070,% of total,66,Both sexes,1.29
2070,% of total,67,Both sexes,1.32
2070,% of total,68,Both sexes,1.33
2070,% of total,69,Both sexes,1.38
2070,% of total,70,Both sexes,1.41
2070,% of total,71,Both sexes,1.43
