Year,Value,UNIT_MEASURE
2008,4105.0,Broj
2009,3806.0,Broj
2010,3080.0,Broj
2011,4598.0,Broj
2012,4823.0,Broj
2013,4597.0,Broj
2014,4730.0,Broj
2015,4788.0,Broj
2016,4909.0,Broj
2017,5038.0,Broj
2018,4910.0,Broj
