Year,UNIT_MEASURE,AGE,SEX,Value
2065,_%,15-64,_T,814036.99
2065,_%,65+,_T,761748.18
2065,_%,75+,_T,487328.42
2065,_%,85+,_T,199612.12
2065,_%,100+,_T,8500.65
2065,_%,0-14,_T,10.30
2065,_%,0-18,_T,13.50
2065,_%,15-29,_T,11.75
2065,_%,15-49,_T,29.15
2065,_%,15-64,_T,46.34
2065,_%,65+,_T,43.36
2065,_%,75+,_T,27.74
2065,_%,85+,_T,11.36
2065,_%,100+,_T,0.48
2070,NUMBER,Total,_T,1588914.91
2070,NUMBER,0-4,_T,49664.82
2070,NUMBER,5-9,_T,53832.89
2070,NUMBER,10-14,_T,59194.73
2070,NUMBER,15-19,_T,63774.53
2070,NUMBER,20-24,_T,62924.54
2070,NUMBER,25-29,_T,60535.50
2070,NUMBER,30-34,_T,61103.09
2070,NUMBER,35-39,_T,64468.84
2070,NUMBER,40-44,_T,70033.36
2070,NUMBER,45-49,_T,76810.22
2070,NUMBER,50-54,_T,83109.87
2070,NUMBER,55-59,_T,90626.65
2070,NUMBER,60-64,_T,101615.43
2070,NUMBER,65-69,_T,105181.94
2070,NUMBER,70-74,_T,125513.88
2070,NUMBER,75-79,_T,128249.82
2070,NUMBER,80-84,_T,126471.53
2070,NUMBER,85-89,_T,103471.07
2070,NUMBER,90-94,_T,64554.48
2070,NUMBER,95-99,_T,28626.75
2070,NUMBER,100-104,_T,7881.59
2070,NUMBER,105-109,_T,1204.31
2070,NUMBER,110-114,_T,63.83
2070,NUMBER,115-119,_T,1.22
2070,NUMBER,120+,_T,0.01
2070,_%,Total,_T,100.00
2070,_%,0-4,_T,3.13
2070,_%,5-9,_T,3.39
2070,_%,10-14,_T,3.73
2070,_%,15-19,_T,4.01
2070,_%,20-24,_T,3.96
2070,_%,25-29,_T,3.81
2070,_%,30-34,_T,3.85
2070,_%,35-39,_T,4.06
2070,_%,40-44,_T,4.41
2070,_%,45-49,_T,4.83
2070,_%,50-54,_T,5.23
2070,_%,55-59,_T,5.70
2070,_%,60-64,_T,6.40
2070,_%,65-69,_T,6.62
2070,_%,70-74,_T,7.90
2070,_%,75-79,_T,8.07
2070,_%,80-84,_T,7.96
2070,_%,85-89,_T,6.51
2070,_%,90-94,_T,4.06
2070,_%,95-99,_T,1.80
2070,_%,100-104,_T,0.50
2070,_%,105-109,_T,0.08
2070,_%,110-114,_T,0.00
2070,_%,115-119,_T,0.00
2070,_%,120+,_T,0.00
2070,_%,0-14,_T,162692.44
2070,_%,0-18,_T,213571.73
2070,_%,15-29,_T,187234.58
2070,_%,15-49,_T,459650.09
2070,_%,15-64,_T,735002.04
2070,_%,65+,_T,691220.43
2070,_%,75+,_T,460524.61
2070,_%,85+,_T,205803.27
2070,_%,100+,_T,9150.97
2070,_%,0-14,_T,10.24
2070,_%,0-18,_T,13.44
2070,_%,15-29,_T,11.78
2070,_%,15-49,_T,28.93
2070,_%,15-64,_T,46.26
2070,_%,65+,_T,43.50
2070,_%,75+,_T,28.98
2070,_%,85+,_T,12.95
2070,_%,100+,_T,0.58
2018,NUMBER,Total,M,100.00
2018,NUMBER,0-4,M,4.50
2018,NUMBER,5-9,M,5.13
2018,NUMBER,10-14,M,5.30
2018,NUMBER,15-19,M,5.70
2018,NUMBER,20-24,M,7.27
2018,NUMBER,25-29,M,6.74
2018,NUMBER,30-34,M,7.50
2018,NUMBER,35-39,M,7.49
2018,NUMBER,40-44,M,7.32
2018,NUMBER,45-49,M,7.02
2018,NUMBER,50-54,M,7.39
2018,NUMBER,55-59,M,7.56
2018,NUMBER,60-64,M,6.89
2018,NUMBER,65-69,M,5.51
2018,NUMBER,70-74,M,3.47
2018,NUMBER,75-79,M,2.61
2018,NUMBER,80-84,M,1.76
2018,NUMBER,85-89,M,0.68
2018,NUMBER,90-94,M,0.15
2018,NUMBER,95-99,M,0.02
2018,NUMBER,100-104,M,0.00
2018,NUMBER,105-109,M,0.00
2018,NUMBER,110-114,M,0.00
2018,NUMBER,115-119,M,0.00
2018,NUMBER,120+,M,0.00
2018,_%,Total,M,1.00
2018,_%,0-4,M,1.00
2018,_%,5-9,M,1.00
2018,_%,10-14,M,1.00
2018,_%,15-19,M,1.00
2018,_%,20-24,M,1.00
2018,_%,25-29,M,1.00
2018,_%,30-34,M,1.00
2018,_%,35-39,M,1.00
2018,_%,40-44,M,1.00
2018,_%,45-49,M,1.00
2018,_%,50-54,M,1.00
2018,_%,55-59,M,1.00
2018,_%,60-64,M,1.00
2018,_%,65-69,M,1.00
2018,_%,70-74,M,1.00
2018,_%,75-79,M,1.00
2018,_%,80-84,M,1.00
2018,_%,85-89,M,1.00
2018,_%,90-94,M,1.00
2018,_%,95-99,M,1.00
2018,_%,100-104,M,1.00
2018,_%,105-109,M,1.00
2018,_%,110-114,M,1.00
2018,_%,115-119,M,1.00
2018,_%,120+,M,0.00
2020,NUMBER,Total,M,100.00
2020,NUMBER,0-4,M,4.52
2020,NUMBER,5-9,M,4.83
2020,NUMBER,10-14,M,5.43
2020,NUMBER,15-19,M,5.47
2020,NUMBER,20-24,M,6.46
2020,NUMBER,25-29,M,6.47
2020,NUMBER,30-34,M,7.14
2020,NUMBER,35-39,M,7.46
2020,NUMBER,40-44,M,7.34
2020,NUMBER,45-49,M,7.16
2020,NUMBER,50-54,M,7.16
2020,NUMBER,55-59,M,7.65
2020,NUMBER,60-64,M,7.19
2020,NUMBER,65-69,M,6.12
2020,NUMBER,70-74,M,4.24
2020,NUMBER,75-79,M,2.40
2020,NUMBER,80-84,M,1.93
2020,NUMBER,85-89,M,0.81
2020,NUMBER,90-94,M,0.21
2020,NUMBER,95-99,M,0.02
2020,NUMBER,100-104,M,0.00
2020,NUMBER,105-109,M,0.00
2020,NUMBER,110-114,M,0.00
2020,NUMBER,115-119,M,0.00
2020,NUMBER,120+,M,0.00
2020,_%,Total,M,0.98
2020,_%,0-4,M,0.92
2020,_%,5-9,M,1.00
2020,_%,10-14,M,0.94
2020,_%,15-19,M,0.87
2020,_%,20-24,M,0.94
2020,_%,25-29,M,0.93
2020,_%,30-34,M,0.97
2020,_%,35-39,M,0.98
2020,_%,40-44,M,1.00
2020,_%,45-49,M,0.95
2020,_%,50-54,M,0.99
2020,_%,55-59,M,1.02
2020,_%,60-64,M,1.09
2020,_%,65-69,M,1.20
2020,_%,70-74,M,0.90
2020,_%,75-79,M,1.07
2020,_%,80-84,M,1.16
2020,_%,85-89,M,1.37
2020,_%,90-94,M,1.34
2020,_%,95-99,M,0.72
2020,_%,100-104,M,1.22
2020,_%,105-109,M,0.00
2020,_%,110-114,M,0.00
2020,_%,115-119,M,0.00
2020,_%,120+,M,6.89
2025,NUMBER,Total,M,100.00
2025,NUMBER,0-4,M,4.33
2025,NUMBER,5-9,M,4.67
2025,NUMBER,10-14,M,5.03
2025,NUMBER,15-19,M,5.56
2025,NUMBER,20-24,M,5.10
2025,NUMBER,25-29,M,5.78
2025,NUMBER,30-34,M,6.03
2025,NUMBER,35-39,M,6.85
2025,NUMBER,40-44,M,7.30
2025,NUMBER,45-49,M,7.33
2025,NUMBER,50-54,M,7.25
2025,NUMBER,55-59,M,7.30
2025,NUMBER,60-64,M,7.76
2025,NUMBER,65-69,M,7.12
2025,NUMBER,70-74,M,5.70
2025,NUMBER,75-79,M,3.57
2025,NUMBER,80-84,M,1.76
2025,NUMBER,85-89,M,1.14
2025,NUMBER,90-94,M,0.36
2025,NUMBER,95-99,M,0.06
2025,NUMBER,100-104,M,0.00
2025,NUMBER,105-109,M,0.00
2025,NUMBER,110-114,M,0.00
2025,NUMBER,115-119,M,0.00
2025,NUMBER,120+,M,0.00
2025,_%,Total,M,0.89
2025,_%,0-4,M,0.84
2025,_%,5-9,M,0.88
2025,_%,10-14,M,0.90
2025,_%,15-19,M,0.65
2025,_%,20-24,M,0.79
2025,_%,25-29,M,0.74
2025,_%,30-34,M,0.84
2025,_%,35-39,M,0.92
2025,_%,40-44,M,0.96
2025,_%,45-49,M,0.91
2025,_%,50-54,M,0.89
2025,_%,55-59,M,1.04
2025,_%,60-64,M,1.19
2025,_%,65-69,M,1.52
2025,_%,70-74,M,1.27
2025,_%,75-79,M,0.92
2025,_%,80-84,M,1.55
2025,_%,85-89,M,2.22
2025,_%,90-94,M,3.63
2025,_%,95-99,M,0.78
2025,_%,100-104,M,1.30
2025,_%,105-109,M,0.00
2025,_%,110-114,M,0.00
2025,_%,115-119,M,0.00
2025,_%,120+,M,199277.81
2030,NUMBER,Total,M,100.00
2030,NUMBER,0-4,M,4.05
2030,NUMBER,5-9,M,4.50
2030,NUMBER,10-14,M,4.88
2030,NUMBER,15-19,M,5.17
2030,NUMBER,20-24,M,5.20
2030,NUMBER,25-29,M,4.64
2030,NUMBER,30-34,M,5.45
2030,NUMBER,35-39,M,5.85
2030,NUMBER,40-44,M,6.74
2030,NUMBER,45-49,M,7.30
2030,NUMBER,50-54,M,7.44
2030,NUMBER,55-59,M,7.43
2030,NUMBER,60-64,M,7.48
2030,NUMBER,65-69,M,7.75
2030,NUMBER,70-74,M,6.72
2030,NUMBER,75-79,M,4.91
2030,NUMBER,80-84,M,2.72
2030,NUMBER,85-89,M,1.09
2030,NUMBER,90-94,M,0.54
2030,NUMBER,95-99,M,0.12
2030,NUMBER,100-104,M,0.01
2030,NUMBER,105-109,M,0.00
2030,NUMBER,110-114,M,0.00
2030,NUMBER,115-119,M,0.00
2030,NUMBER,120+,M,0.00
2030,_%,Total,M,0.78
2030,_%,0-4,M,0.76
2030,_%,5-9,M,0.80
2030,_%,10-14,M,0.79
2030,_%,15-19,M,0.62
2030,_%,20-24,M,0.60
2030,_%,25-29,M,0.63
2030,_%,30-34,M,0.68
2030,_%,35-39,M,0.80
2030,_%,40-44,M,0.90
2030,_%,45-49,M,0.87
2030,_%,50-54,M,0.85
2030,_%,55-59,M,0.94
2030,_%,60-64,M,1.22
2030,_%,65-69,M,1.68
2030,_%,70-74,M,1.63
2030,_%,75-79,M,1.34
2030,_%,80-84,M,1.39
2030,_%,85-89,M,3.17
2030,_%,90-94,M,6.43
2030,_%,95-99,M,2.38
2030,_%,100-104,M,1.74
2030,_%,105-109,M,0.00
2030,_%,110-114,M,0.00
2030,_%,115-119,M,0.00
2030,_%,120+,M,8.44
2035,NUMBER,Total,M,100.00
2035,NUMBER,0-4,M,3.81
2035,NUMBER,5-9,M,4.23
2035,NUMBER,10-14,M,4.73
2035,NUMBER,15-19,M,5.05
2035,NUMBER,20-24,M,4.86
2035,NUMBER,25-29,M,4.74
2035,NUMBER,30-34,M,4.45
2035,NUMBER,35-39,M,5.34
2035,NUMBER,40-44,M,5.83
2035,NUMBER,45-49,M,6.80
2035,NUMBER,50-54,M,7.47
2035,NUMBER,55-59,M,7.68
2035,NUMBER,60-64,M,7.69
2035,NUMBER,65-69,M,7.57
2035,NUMBER,70-74,M,7.42
2035,NUMBER,75-79,M,5.91
2035,NUMBER,80-84,M,3.85
2035,NUMBER,85-89,M,1.79
2035,NUMBER,90-94,M,0.55
2035,NUMBER,95-99,M,0.19
2035,NUMBER,100-104,M,0.03
2035,NUMBER,105-109,M,0.00
2035,NUMBER,110-114,M,0.00
2035,NUMBER,115-119,M,0.00
2035,NUMBER,120+,M,0.00
2035,_%,Total,M,0.68
2035,_%,0-4,M,0.66
2035,_%,5-9,M,0.72
2035,_%,10-14,M,0.71
2035,_%,15-19,M,0.54
2035,_%,20-24,M,0.57
2035,_%,25-29,M,0.48
2035,_%,30-34,M,0.58
2035,_%,35-39,M,0.64
2035,_%,40-44,M,0.78
2035,_%,45-49,M,0.81
2035,_%,50-54,M,0.82
2035,_%,55-59,M,0.90
2035,_%,60-64,M,1.11
2035,_%,65-69,M,1.73
2035,_%,70-74,M,1.83
2035,_%,75-79,M,1.77
2035,_%,80-84,M,2.12
2035,_%,85-89,M,3.00
2035,_%,90-94,M,9.89
2035,_%,95-99,M,4.58
2035,_%,100-104,M,5.75
2035,_%,105-109,M,0.00
2035,_%,110-114,M,0.00
2035,_%,115-119,M,0.00
2035,_%,120+,M,0.00
2040,NUMBER,Total,M,100.00
2040,NUMBER,0-4,M,3.68
2040,NUMBER,5-9,M,4.01
2040,NUMBER,10-14,M,4.49
2040,NUMBER,15-19,M,4.93
2040,NUMBER,20-24,M,4.79
2040,NUMBER,25-29,M,4.46
2040,NUMBER,30-34,M,4.54
2040,NUMBER,35-39,M,4.43
2040,NUMBER,40-44,M,5.37
2040,NUMBER,45-49,M,5.95
2040,NUMBER,50-54,M,7.02
2040,NUMBER,55-59,M,7.77
2040,NUMBER,60-64,M,8.01
2040,NUMBER,65-69,M,7.86
2040,NUMBER,70-74,M,7.36
2040,NUMBER,75-79,M,6.67
2040,NUMBER,80-84,M,4.78
2040,NUMBER,85-89,M,2.64
2040,NUMBER,90-94,M,0.97
2040,NUMBER,95-99,M,0.21
2040,NUMBER,100-104,M,0.05
2040,NUMBER,105-109,M,0.00
2040,NUMBER,110-114,M,0.00
2040,NUMBER,115-119,M,0.00
2040,NUMBER,120+,M,0.00
2040,_%,Total,M,0.61
2040,_%,0-4,M,0.58
2040,_%,5-9,M,0.63
2040,_%,10-14,M,0.65
2040,_%,15-19,M,0.49
2040,_%,20-24,M,0.49
2040,_%,25-29,M,0.45
2040,_%,30-34,M,0.44
2040,_%,35-39,M,0.55
2040,_%,40-44,M,0.63
2040,_%,45-49,M,0.71
2040,_%,50-54,M,0.77
2040,_%,55-59,M,0.87
2040,_%,60-64,M,1.06
2040,_%,65-69,M,1.58
2040,_%,70-74,M,1.91
2040,_%,75-79,M,2.02
2040,_%,80-84,M,2.89
2040,_%,85-89,M,4.87
2040,_%,90-94,M,9.95
2040,_%,95-99,M,7.57
2040,_%,100-104,M,11.84
2040,_%,105-109,M,0.00
2040,_%,110-114,M,0.00
2040,_%,115-119,M,0.00
2040,_%,120+,M,4.62
2045,NUMBER,Total,M,100.00
2045,NUMBER,0-4,M,3.64
2045,NUMBER,5-9,M,3.90
2045,NUMBER,10-14,M,4.28
2045,NUMBER,15-19,M,4.71
2045,NUMBER,20-24,M,4.70
2045,NUMBER,25-29,M,4.42
2045,NUMBER,30-34,M,4.32
2045,NUMBER,35-39,M,4.54
2045,NUMBER,40-44,M,4.52
2045,NUMBER,45-49,M,5.54
2045,NUMBER,50-54,M,6.21
2045,NUMBER,55-59,M,7.37
2045,NUMBER,60-64,M,8.17
2045,NUMBER,65-69,M,8.27
2045,NUMBER,70-74,M,7.77
2045,NUMBER,75-79,M,6.75
2045,NUMBER,80-84,M,5.53
2045,NUMBER,85-89,M,3.40
2045,NUMBER,90-94,M,1.50
2045,NUMBER,95-99,M,0.40
2045,NUMBER,100-104,M,0.06
2045,NUMBER,105-109,M,0.01
2045,NUMBER,110-114,M,0.00
2045,NUMBER,115-119,M,0.00
2045,NUMBER,120+,M,0.00
2045,_%,Total,M,0.55
2045,_%,0-4,M,0.52
2045,_%,5-9,M,0.55
2045,_%,10-14,M,0.57
2045,_%,15-19,M,0.44
2045,_%,20-24,M,0.45
2045,_%,25-29,M,0.39
2045,_%,30-34,M,0.41
2045,_%,35-39,M,0.42
2045,_%,40-44,M,0.54
2045,_%,45-49,M,0.58
2045,_%,50-54,M,0.67
2045,_%,55-59,M,0.81
2045,_%,60-64,M,1.03
2045,_%,65-69,M,1.53
2045,_%,70-74,M,1.77
2045,_%,75-79,M,2.15
2045,_%,80-84,M,3.41
2045,_%,85-89,M,6.94
2045,_%,90-94,M,17.36
2045,_%,95-99,M,8.06
2045,_%,100-104,M,20.69
2045,_%,105-109,M,0.00
2045,_%,110-114,M,0.00
2045,_%,115-119,M,0.00
2045,_%,120+,M,215748.85
2050,NUMBER,Total,M,100.00
2050,NUMBER,0-4,M,3.63
2050,NUMBER,5-9,M,3.88
2050,NUMBER,10-14,M,4.19
2050,NUMBER,15-19,M,4.52
2050,NUMBER,20-24,M,4.51
2050,NUMBER,25-29,M,4.36
2050,NUMBER,30-34,M,4.30
2050,NUMBER,35-39,M,4.34
2050,NUMBER,40-44,M,4.64
2050,NUMBER,45-49,M,4.72
2050,NUMBER,50-54,M,5.84
2050,NUMBER,55-59,M,6.59
2050,NUMBER,60-64,M,7.83
2050,NUMBER,65-69,M,8.52
2050,NUMBER,70-74,M,8.27
2050,NUMBER,75-79,M,7.26
2050,NUMBER,80-84,M,5.74
2050,NUMBER,85-89,M,4.06
2050,NUMBER,90-94,M,2.02
2050,NUMBER,95-99,M,0.66
2050,NUMBER,100-104,M,0.11
2050,NUMBER,105-109,M,0.01
2050,NUMBER,110-114,M,0.00
2050,NUMBER,115-119,M,0.00
2050,NUMBER,120+,M,0.00
2050,_%,Total,M,0.50
2050,_%,0-4,M,0.47
2050,_%,5-9,M,0.49
2050,_%,10-14,M,0.50
2050,_%,15-19,M,0.39
2050,_%,20-24,M,0.40
2050,_%,25-29,M,0.36
2050,_%,30-34,M,0.36
2050,_%,35-39,M,0.40
2050,_%,40-44,M,0.42
2050,_%,45-49,M,0.49
2050,_%,50-54,M,0.54
2050,_%,55-59,M,0.71
2050,_%,60-64,M,0.97
2050,_%,65-69,M,1.49
2050,_%,70-74,M,1.74
2050,_%,75-79,M,2.03
2050,_%,80-84,M,3.73
2050,_%,85-89,M,8.49
2050,_%,90-94,M,25.99
2050,_%,95-99,M,15.19
2050,_%,100-104,M,23.04
2050,_%,105-109,M,0.00
2050,_%,110-114,M,0.00
2050,_%,115-119,M,0.00
2050,_%,120+,M,56.82
2055,NUMBER,Total,M,100.00
2055,NUMBER,0-4,M,3.62
2055,NUMBER,5-9,M,3.88
2055,NUMBER,10-14,M,4.19
2055,NUMBER,15-19,M,4.45
2055,NUMBER,20-24,M,4.36
2055,NUMBER,25-29,M,4.21
2055,NUMBER,30-34,M,4.25
2055,NUMBER,35-39,M,4.34
2055,NUMBER,40-44,M,4.47
2055,NUMBER,45-49,M,4.86
2055,NUMBER,50-54,M,5.03
2055,NUMBER,55-59,M,6.25
2055,NUMBER,60-64,M,7.08
2055,NUMBER,65-69,M,8.24
2055,NUMBER,70-74,M,8.62
2055,NUMBER,75-79,M,7.85
2055,NUMBER,80-84,M,6.31
2055,NUMBER,85-89,M,4.34
2055,NUMBER,90-94,M,2.50
2055,NUMBER,95-99,M,0.93
2055,NUMBER,100-104,M,0.20
2055,NUMBER,105-109,M,0.02
2055,NUMBER,110-114,M,0.00
2055,NUMBER,115-119,M,0.00
2055,NUMBER,120+,M,0.00
2055,_%,Total,M,0.46
2055,_%,0-4,M,0.43
2055,_%,5-9,M,0.45
2055,_%,10-14,M,0.44
2055,_%,15-19,M,0.34
2055,_%,20-24,M,0.35
2055,_%,25-29,M,0.32
2055,_%,30-34,M,0.33
2055,_%,35-39,M,0.35
2055,_%,40-44,M,0.39
2055,_%,45-49,M,0.39
2055,_%,50-54,M,0.47
2055,_%,55-59,M,0.58
2055,_%,60-64,M,0.85
2055,_%,65-69,M,1.41
2055,_%,70-74,M,1.71
2055,_%,75-79,M,2.03
2055,_%,80-84,M,3.61
2055,_%,85-89,M,9.58
2055,_%,90-94,M,33.19
2055,_%,95-99,M,23.89
2055,_%,100-104,M,46.54
2055,_%,105-109,M,0.00
2055,_%,110-114,M,0.00
2055,_%,115-119,M,0.00
2055,_%,120+,M,0.07
2060,NUMBER,Total,M,100.00
2060,NUMBER,0-4,M,3.61
2060,NUMBER,5-9,M,3.89
2060,NUMBER,10-14,M,4.21
2060,NUMBER,15-19,M,4.47
2060,NUMBER,20-24,M,4.31
2060,NUMBER,25-29,M,4.09
2060,NUMBER,30-34,M,4.13
2060,NUMBER,35-39,M,4.31
2060,NUMBER,40-44,M,4.49
2060,NUMBER,45-49,M,4.71
2060,NUMBER,50-54,M,5.19
2060,NUMBER,55-59,M,5.44
2060,NUMBER,60-64,M,6.76
2060,NUMBER,65-69,M,7.53
2060,NUMBER,70-74,M,8.42
2060,NUMBER,75-79,M,8.29
2060,NUMBER,80-84,M,6.95
2060,NUMBER,85-89,M,4.90
2060,NUMBER,90-94,M,2.76
2060,NUMBER,95-99,M,1.19
2060,NUMBER,100-104,M,0.29
2060,NUMBER,105-109,M,0.03
2060,NUMBER,110-114,M,0.00
2060,NUMBER,115-119,M,0.00
2060,NUMBER,120+,M,0.00
2060,_%,Total,M,0.41
2060,_%,0-4,M,0.39
2060,_%,5-9,M,0.41
2060,_%,10-14,M,0.40
2060,_%,15-19,M,0.30
2060,_%,20-24,M,0.31
2060,_%,25-29,M,0.28
2060,_%,30-34,M,0.30
2060,_%,35-39,M,0.31
2060,_%,40-44,M,0.34
2060,_%,45-49,M,0.36
2060,_%,50-54,M,0.37
2060,_%,55-59,M,0.50
2060,_%,60-64,M,0.70
2060,_%,65-69,M,1.24
2060,_%,70-74,M,1.63
2060,_%,75-79,M,2.02
2060,_%,80-84,M,3.69
2060,_%,85-89,M,9.54
2060,_%,90-94,M,38.73
2060,_%,95-99,M,31.72
2060,_%,100-104,M,75.86
2060,_%,105-109,M,0.00
2060,_%,110-114,M,0.00
2060,_%,115-119,M,0.00
2060,_%,120+,M,3.80
2065,NUMBER,Total,M,100.00
2065,NUMBER,0-4,M,3.59
2065,NUMBER,5-9,M,3.89
2065,NUMBER,10-14,M,4.24
2065,NUMBER,15-19,M,4.50
2065,NUMBER,20-24,M,4.34
2065,NUMBER,25-29,M,4.06
2065,NUMBER,30-34,M,4.04
2065,NUMBER,35-39,M,4.21
2065,NUMBER,40-44,M,4.48
2065,NUMBER,45-49,M,4.75
2065,NUMBER,50-54,M,5.06
2065,NUMBER,55-59,M,5.64
2065,NUMBER,60-64,M,5.96
2065,NUMBER,65-69,M,7.25
2065,NUMBER,70-74,M,7.78
2065,NUMBER,75-79,M,8.20
2065,NUMBER,80-84,M,7.46
2065,NUMBER,85-89,M,5.52
2065,NUMBER,90-94,M,3.22
2065,NUMBER,95-99,M,1.36
2065,NUMBER,100-104,M,0.39
2065,NUMBER,105-109,M,0.05
2065,NUMBER,110-114,M,0.00
2065,NUMBER,115-119,M,0.00
2065,NUMBER,120+,M,0.00
2065,_%,Total,M,0.37
2065,_%,0-4,M,0.35
2065,_%,5-9,M,0.37
2065,_%,10-14,M,0.36
2065,_%,15-19,M,0.28
2065,_%,20-24,M,0.28
2065,_%,25-29,M,0.25
2065,_%,30-34,M,0.26
2065,_%,35-39,M,0.28
2065,_%,40-44,M,0.31
2065,_%,45-49,M,0.32
2065,_%,50-54,M,0.34
2065,_%,55-59,M,0.40
2065,_%,60-64,M,0.61
2065,_%,65-69,M,1.03
2065,_%,70-74,M,1.45
2065,_%,75-79,M,1.95
2065,_%,80-84,M,3.74
2065,_%,85-89,M,10.03
2065,_%,90-94,M,39.81
2065,_%,95-99,M,38.31
2065,_%,100-104,M,104.04
2065,_%,105-109,M,0.00
2065,_%,110-114,M,0.00
2065,_%,115-119,M,0.00
2065,_%,120+,M,110217.64
2070,NUMBER,Total,M,100.00
2070,NUMBER,0-4,M,3.60
2070,NUMBER,5-9,M,3.88
2070,NUMBER,10-14,M,4.24
2070,NUMBER,15-19,M,4.54
2070,NUMBER,20-24,M,4.39
2070,NUMBER,25-29,M,4.10
2070,NUMBER,30-34,M,4.02
2070,NUMBER,35-39,M,4.13
2070,NUMBER,40-44,M,4.39
2070,NUMBER,45-49,M,4.75
2070,NUMBER,50-54,M,5.11
2070,NUMBER,55-59,M,5.52
2070,NUMBER,60-64,M,6.19
2070,NUMBER,65-69,M,6.46
2070,NUMBER,70-74,M,7.55
2070,NUMBER,75-79,M,7.66
2070,NUMBER,80-84,M,7.49
2070,NUMBER,85-89,M,6.05
2070,NUMBER,90-94,M,3.73
2070,NUMBER,95-99,M,1.66
2070,NUMBER,100-104,M,0.46
2070,NUMBER,105-109,M,0.07
2070,NUMBER,110-114,M,0.00
2070,NUMBER,115-119,M,0.00
2070,NUMBER,120+,M,0.00
2070,_%,Total,M,0.33
2070,_%,0-4,M,0.31
2070,_%,5-9,M,0.33
2070,_%,10-14,M,0.33
2070,_%,15-19,M,0.25
2070,_%,20-24,M,0.25
2070,_%,25-29,M,0.22
2070,_%,30-34,M,0.23
2070,_%,35-39,M,0.25
2070,_%,40-44,M,0.28
2070,_%,45-49,M,0.29
2070,_%,50-54,M,0.30
2070,_%,55-59,M,0.37
2070,_%,60-64,M,0.49
2070,_%,65-69,M,0.90
2070,_%,70-74,M,1.22
2070,_%,75-79,M,1.76
2070,_%,80-84,M,3.68
2070,_%,85-89,M,10.42
2070,_%,90-94,M,43.40
2070,_%,95-99,M,40.66
2070,_%,100-104,M,0.00
2070,_%,105-109,M,0.00
2070,_%,110-114,M,0.00
2070,_%,115-119,M,0.00
