Year,UNIT_MEASURE,Entity,Value
2008,NUMBER,FBiH,189.5
2009,NUMBER,FBiH,190.0
2010,NUMBER,FBiH,157.8
2010,NUMBER,RS,204.9
2011,NUMBER,FBiH,217.3
2011,NUMBER,RS,218.3
2012,NUMBER,FBiH,232.3
2012,NUMBER,RS,226.9
2013,NUMBER,FBiH,235.1
2013,NUMBER,RS,251.7
2014,NUMBER,FBiH,240.7
2014,NUMBER,RS,237.9
2015,NUMBER,FBiH,249.3
2015,NUMBER,RS,263.7
2016,NUMBER,FBiH,254.2
2016,NUMBER,RS,272.1
2017,NUMBER,FBiH,258.6
2017,NUMBER,RS,290.1
2018,NUMBER,FBiH,279.6
